variant_id,model_id,canonical_name,section,product_type,brand,model,variant_name,ram_gb,storage_gb,color,manufacturer_sku,gtin,manufacturer_url,source_status,created_at,updated_at
VAR-F2935335ADB554,MOD-09654C348E3666,Kiriazi KH371NV/3-B 370L / Black,الأجهزة المنزلية,ثلاجات,Kiriazi,KH371NV/3-B,370L | Black,,,Black,KH371NV/3-B,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-FE0794EAB71090,MOD-B912C26D200F0E,Kiriazi KH450LN 450L / Black,الأجهزة المنزلية,ثلاجات,Kiriazi,KH450LN,450L | Black,,,Black,KH450LN,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-FD2AD8DF9D84E3,MOD-93EA74107F53EA,Kiriazi KH625 625L / Black,الأجهزة المنزلية,ثلاجات,Kiriazi,KH625,625L | Black,,,Black,KH625,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-C73C6209E58DF4,MOD-93EA74107F53EA,Kiriazi KH625 625L / Silver,الأجهزة المنزلية,ثلاجات,Kiriazi,KH625,625L | Silver,,,Silver,KH625,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B9921E131BA5F0,MOD-70317EE3ADE22B,Kiriazi KHN 625L 625L / Black,الأجهزة المنزلية,ثلاجات,Kiriazi,KHN 625L,625L | Black,,,Black,KHN 625L,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-42502C244AF224,MOD-70317EE3ADE22B,Kiriazi KHN 625L 625L / Silver,الأجهزة المنزلية,ثلاجات,Kiriazi,KHN 625L,625L | Silver,,,Silver,KHN 625L,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-26B51FFD1C6E8E,MOD-338EB10897DF01,Kiriazi KHN690L 690L / Black,الأجهزة المنزلية,ثلاجات,Kiriazi,KHN690L,690L | Black,,,Black,KHN690L,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8A883A70D19F63,MOD-338EB10897DF01,Kiriazi KHN690L Silver,الأجهزة المنزلية,ثلاجات,Kiriazi,KHN690L,Silver,,,Silver,KHN690L,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DF7E5D8798404D,MOD-5CB4428AAD8F04,Kiriazi KR350-4 350L / Silver,الأجهزة المنزلية,ثلاجات,Kiriazi,KR350-4,350L | Silver,,,Silver,KR350-4,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-E57B351855F0AF,MOD-2400773193C921,LG GTF452SSAN 450 L | Freestanding | Inverter | Black | 450L,الأجهزة المنزلية,ثلاجات,LG,GTF452SSAN,450 L | Freestanding | Inverter | Black,,,Black,GTF452SSAN,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-36405D071EECCA,MOD-7946F9BBC5A7D6,LG GTF452SVAN 450 L | Freestanding | Inverter | Silver | 450L,الأجهزة المنزلية,ثلاجات,LG,GTF452SVAN,450 L | Freestanding | Inverter | Silver,,,Silver,GTF452SVAN,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-71E6636681AF24,MOD-10E9EC71B11738,Midea RT723MTN46D 535 L | Freestanding | Inverter | Stainless Steel | 535L,الأجهزة المنزلية,ثلاجات,Midea,RT723MTN46D,535 L | Freestanding | Inverter | Stainless Steel,,,Stainless Steel,RT723MTN46D,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-148B150DDB105A,MOD-695B313FFB5811,Samsung RB34C672EB1/MR 340 L | Freestanding | Inverter | Black | 340L,الأجهزة المنزلية,ثلاجات,Samsung,RB34C672EB1/MR,340 L | Freestanding | Inverter | Black,,,Black,RB34C672EB1/MR,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DE28110CCBC798,MOD-4442512AC89F08,Samsung RT33DG3000QVMR 340 L | Freestanding | Silver | 340L,الأجهزة المنزلية,ثلاجات,Samsung,RT33DG3000QVMR,340 L | Freestanding | Silver,,,Silver,RT33DG3000QVMR,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B4EC91697C5BD6,MOD-924116B69A9E6E,Sharp SJ-48C 396 L | Freestanding | Stainless Steel | 396L,الأجهزة المنزلية,ثلاجات,Sharp,SJ-48C,396 L | Freestanding | Stainless Steel,,,Stainless Steel,SJ-48C,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-C8A8EEC4FAFDA2,MOD-FE7FB1E3BDFD57,Tornado F580TVDST 450L / Silver,الأجهزة المنزلية,ثلاجات,Tornado,F580TVDST,450L | Silver,,,Silver,F580TVDST,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F8A306A0F02622,MOD-4632F64C2741D4,Tornado MBR-AR100-W Mini bar 100L / White,الأجهزة المنزلية,ثلاجات,Tornado,MBR-AR100-W Mini bar,100L | White,,,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-02FB482B068486,MOD-280EA7A6CC9F58,Tornado RF-33FT-BK 304L / Black,الأجهزة المنزلية,ثلاجات,Tornado,RF-33FT-BK,304L | Black,,,Black,RF-33FT-BK,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DC7C1B9B2C0A1F,MOD-2E45968DE18882,Tornado RF-45FT-SL 351L / Silver,الأجهزة المنزلية,ثلاجات,Tornado,RF-45FT-SL,351L | Silver,,,Silver,RF-45FT-SL,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-2F18484A10314E,MOD-2A780B15B385BA,Tornado RF-480AT-DST 396L / Stainless Steel,الأجهزة المنزلية,ثلاجات,Tornado,RF-480AT-DST,396L | Stainless Steel,,,Stainless Steel,RF-480AT-DST,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-311057CCE21100,MOD-D21C2AF7AE4368,Tornado RF-51FTV-BK 395L / Black,الأجهزة المنزلية,ثلاجات,Tornado,RF-51FTV-BK,395L | Black,,,Black,RF-51FTV-BK,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B8C720A67C4F29,MOD-C42DBD245AB6C1,Tornado RF-51FTV-DST 395L / Stainless Steel,الأجهزة المنزلية,ثلاجات,Tornado,RF-51FTV-DST,395L | Stainless Steel,,,Stainless Steel,RF-51FTV-DST,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-38315A2615EF36,MOD-27C8E5BDC71C52,Tornado RF-51FTV-SL 395L / Silver,الأجهزة المنزلية,ثلاجات,Tornado,RF-51FTV-SL,395L | Silver,,,Silver,RF-51FTV-SL,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-271EB451A2F73A,MOD-9DD181F81647BC,Tornado RF-580AT-SL 450L / Silver,الأجهزة المنزلية,ثلاجات,Tornado,RF-580AT-SL,450L | Silver,,,Silver,RF-580AT-SL,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A0BF860750F070,MOD-DCF2B4BEC98DDF,Tornado RF-580TV-BK 450L / Black,الأجهزة المنزلية,ثلاجات,Tornado,RF-580TV-BK,450L | Black,,,Black,RF-580TV-BK,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B324D5411658BD,MOD-33A80470EAF6F4,Tornado RF-580TV-W 450L / White,الأجهزة المنزلية,ثلاجات,Tornado,RF-580TV-W,450L | White,,,White,RF-580TV-W,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A30BB78F283AF9,MOD-60B47D88BD9294,Tornado RF-58T-ST 450L / Stainless Steel,الأجهزة المنزلية,ثلاجات,Tornado,RF-58T-ST,450L | Stainless Steel,,,Stainless Steel,RF-58T-ST,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-01875FF5CB955A,MOD-9C3B5F525E1C95,Tornado RF33FTVBK 304L / Black,الأجهزة المنزلية,ثلاجات,Tornado,RF33FTVBK,304L | Black,,,Black,RF33FTVBK,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B50658D6633E76,MOD-97D31D7E4B0792,Tornado RF33FTVDST 304L / Stainless Steel,الأجهزة المنزلية,ثلاجات,Tornado,RF33FTVDST,304L | Stainless Steel,,,Stainless Steel,RF33FTVDST,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5D326357176042,MOD-019AA29903D087,Tornado RF40FTVDST 355L / Stainless Steel,الأجهزة المنزلية,ثلاجات,Tornado,RF40FTVDST,355L | Stainless Steel,,,Stainless Steel,RF40FTVDST,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-856011DEE7AB64,MOD-16BDE248C6448B,Tornado RF40FTVSL 355L / Silver,الأجهزة المنزلية,ثلاجات,Tornado,RF40FTVSL,355L | Silver,,,Silver,RF40FTVSL,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BCBA035EFDAB6A,MOD-DBF0B3FB36CE14,Unionaire RD-320BB-DVGSGHUSTO 310 L | Freestanding | Black | 310L,الأجهزة المنزلية,ثلاجات,Unionaire,RD-320BB-DVGSGHUSTO,310 L | Freestanding | Black,,,Black,RD-320BB-DVGSGHUSTO,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-EB83C2EFAC4D41,MOD-4739BB0F730EAA,Moulinex AR6801EG 800 W | White,الأجهزة المنزلية,خلاطات كهربائية,Moulinex,AR6801EG,800 W | White,,,White,AR6801EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-293988A171F08B,MOD-4ED360D0D2997E,Moulinex DPA241EG 1000 W | White,الأجهزة المنزلية,خلاطات كهربائية,Moulinex,DPA241EG,1000 W | White,,,White,DPA241EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0FAC593BCFFABD,MOD-68A82D0E309A6B,Moulinex LM207125 2 L | 700 W | White | 2L,الأجهزة المنزلية,خلاطات كهربائية,Moulinex,LM207125,2 L | 700 W | White,,,White,LM207125,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-E86E21D24B7CFF,MOD-2F33923F11FCB9,Moulinex LM2B21EG 450 W,الأجهزة المنزلية,خلاطات كهربائية,Moulinex,LM2B21EG,450 W,,,,LM2B21EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-687B09624752C2,MOD-0AA160C42003B0,Moulinex LM2B3126 450 W,الأجهزة المنزلية,خلاطات كهربائية,Moulinex,LM2B3126,450 W,,,,LM2B3126,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-114CAC08ABB90C,MOD-9AFE151CE1D49E,Moulinex LM2CR8M2 450 W,الأجهزة المنزلية,خلاطات كهربائية,Moulinex,LM2CR8M2,450 W,,,,LM2CR8M2,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A1EA829987E535,MOD-13E906BF254BFD,Moulinex LM4231EG 2 L | 800 W | 2L,الأجهزة المنزلية,خلاطات كهربائية,Moulinex,LM4231EG,2 L | 800 W,,,,LM4231EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-3D8FBB2F7988AB,MOD-813948B6BF2C07,Moulinex LM42X2EG 2 L | 800 W | 2L,الأجهزة المنزلية,خلاطات كهربائية,Moulinex,LM42X2EG,2 L | 800 W,,,,LM42X2EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8589FB63184140,MOD-91CFC23F304A13,Moulinex LM4358EG 2 L | 800 W | 2L,الأجهزة المنزلية,خلاطات كهربائية,Moulinex,LM4358EG,2 L | 800 W,,,,LM4358EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-55C4DEC18C2454,MOD-ECBFD958C689E6,Moulinex LM871D10 2 L | 1200 W | 2L,الأجهزة المنزلية,خلاطات كهربائية,Moulinex,LM871D10,2 L | 1200 W,,,,LM871D10,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-11BECD2F3060FA,MOD-FA9CCBE9F28260,Moulinex DD1001EG 800 mL | 350 W | 800mL,الأجهزة المنزلية,خلاطات يدوية,Moulinex,DD1001EG,800 mL | 350 W,,,,DD1001EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B356131C0D1252,MOD-D1F49680C8FBC1,Moulinex DD1011EG 800 mL | 350 W | Stainless Steel | 800mL,الأجهزة المنزلية,خلاطات يدوية,Moulinex,DD1011EG,800 mL | 350 W | Stainless Steel,,,Stainless Steel,DD1011EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-02A18405C31312,MOD-C9F929F14BAD80,Moulinex DD6411EG 1000 W | White,الأجهزة المنزلية,خلاطات يدوية,Moulinex,DD6411EG,1000 W | White,,,White,DD6411EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-AFC17A6337ECCF,MOD-BAACAF2B08C64B,Moulinex DD6551EG 500 mL | 1000 W | White | 500mL,الأجهزة المنزلية,خلاطات يدوية,Moulinex,DD6551EG,500 mL | 1000 W | White,,,White,DD6551EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-601343BC2072C4,MOD-A5F373CA53E4CC,Moulinex DD6552EG 500 mL | 1000 W | Black | 500mL,الأجهزة المنزلية,خلاطات يدوية,Moulinex,DD6552EG,500 mL | 1000 W | Black,,,Black,DD6552EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-4CF36436825209,MOD-4B3933680B6099,Moulinex DD6554EG 800 mL | 1000 W | Black | 800mL,الأجهزة المنزلية,خلاطات يدوية,Moulinex,DD6554EG,800 mL | 1000 W | Black,,,Black,DD6554EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-23EFCE8A08F879,MOD-1EFA70461AC0BF,Moulinex DD673810 500 mL | 1000 W | Stainless Steel | 500mL,الأجهزة المنزلية,خلاطات يدوية,Moulinex,DD673810,500 mL | 1000 W | Stainless Steel,,,Stainless Steel,DD673810,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B99202026564E7,MOD-F881522991C299,Ariston DFN436X 13 persons / Silver,الأجهزة المنزلية,غسالات أطباق,Ariston,DFN436X,13 persons | Silver,,,Silver,DFN436X,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0DAB00B782C088,MOD-15F2D963234A59,Ariston LFC3O33WLTX 14 persons / Silver,الأجهزة المنزلية,غسالات أطباق,Ariston,LFC3O33WLTX,14 persons | Silver,,,Silver,LFC3O33WLTX,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-80E06E2DF94ABD,MOD-8FFE6238078747,Beko BDFN15420B 14 persons / Black,الأجهزة المنزلية,غسالات أطباق,Beko,BDFN15420B,14 persons | Black,,,Black,BDFN15420B,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-65E46C9A3BCDF4,MOD-B7ACC3EBCF1ED0,Beko BDFN15420S 14 persons / Silver,الأجهزة المنزلية,غسالات أطباق,Beko,BDFN15420S,14 persons | Silver,,,Silver,BDFN15420S,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A3A05A7404B42A,MOD-DECDBEE09025B8,Beko BDFN26520XQ 15 persons / Silver,الأجهزة المنزلية,غسالات أطباق,Beko,BDFN26520XQ,15 persons | Silver,,,Silver,BDFN26520XQ,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BCB8ABEA863897,MOD-4F487B01FCA890,Beko BDFN36531GB 15 persons / Black,الأجهزة المنزلية,غسالات أطباق,Beko,BDFN36531GB,15 persons | Black,,,Black,BDFN36531GB,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-720273D0F73E76,MOD-47C1A057FB2D9E,Beko BDFN36531XC 15 persons / Silver,الأجهزة المنزلية,غسالات أطباق,Beko,BDFN36531XC,15 persons | Silver,,,Silver,BDFN36531XC,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-E0CEB3B1A118C7,MOD-F3352C3CD0BB24,Beko BDFS15020B 10 persons / Black,الأجهزة المنزلية,غسالات أطباق,Beko,BDFS15020B,10 persons | Black,,,Black,BDFS15020B,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A38365C183AE30,MOD-03EF5DDE8D5B11,Beko DVN05325X 13 persons / Stainless Steel,الأجهزة المنزلية,غسالات أطباق,Beko,DVN05325X,13 persons | Stainless Steel,,,Stainless Steel,DVN05325X,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D8274BD90E0421,MOD-7A7495E1D94697,Beko DVS05020S 10 persons / Silver,الأجهزة المنزلية,غسالات أطباق,Beko,DVS05020S,10 persons | Silver,,,Silver,DVS05020S,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-29A5DF6CBB8A72,MOD-B0D5F5FCAEEE18,Bosch SMS26AI00V 13 persons / Brushed Steel,الأجهزة المنزلية,غسالات أطباق,Bosch,SMS26AI00V,13 persons | Brushed Steel,,,Brushed Steel,SMS26AI00V,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A650A8D51D0909,MOD-97D3EEB7EBA63E,Bosch SMS46NB20V 14 persons / Black,الأجهزة المنزلية,غسالات أطباق,Bosch,SMS46NB20V,14 persons | Black,,,Black,SMS46NB20V,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-C7259EB1F7FDCA,MOD-772622038B3CD0,Bosch SMS46NI20V 14 persons / Brushed Steel,الأجهزة المنزلية,غسالات أطباق,Bosch,SMS46NI20V,14 persons | Brushed Steel,,,Brushed Steel,SMS46NI20V,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-EF58AE2377EA68,MOD-BC3379B2281746,Bosch SMS4EMI60V 13 persons / Stainless Steel,الأجهزة المنزلية,غسالات أطباق,Bosch,SMS4EMI60V,13 persons | Stainless Steel,,,Stainless Steel,SMS4EMI60V,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-E7123E773ABD9B,MOD-6F5B9190A6CD5C,Bosch SMS6EMI62V 14 persons / Brushed Steel,الأجهزة المنزلية,غسالات أطباق,Bosch,SMS6EMI62V,14 persons | Brushed Steel,,,Brushed Steel,SMS6EMI62V,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B97FD0EEAC2262,MOD-ED724DF11BD676,Fresh 60-IX 12 persons / Grey,الأجهزة المنزلية,غسالات أطباق,Fresh,60-IX,12 persons | Grey,,,Grey,60-IX,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DAA8E1B3BD8761,MOD-2B07708D38CF86,Fresh 60-SR 12 persons / Silver,الأجهزة المنزلية,غسالات أطباق,Fresh,60-SR,12 persons | Silver,,,Silver,60-SR,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-4FFC1AA4514D76,MOD-3728520BF5CB9D,Midea MDWPF1333C(S)-W-EG 13 persons / Silver,الأجهزة المنزلية,غسالات أطباق,Midea,MDWPF1333C(S)-W-EG,13 persons | Silver,,,Silver,MDWPF1333C(S)-W-EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7A2AC517771614,MOD-8F900042DA299F,Toshiba DW-13F8AF(SS) 13 persons / Silver,الأجهزة المنزلية,غسالات أطباق,Toshiba,DW-13F8AF(SS),13 persons | Silver,,,Silver,DW-13F8AF(SS),,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-627D9BCADA1E31,MOD-3E7F7CA9944CD4,White Point WPD105DDB 10 persons / Black / White,الأجهزة المنزلية,غسالات أطباق,White Point,WPD105DDB,10 persons | Black / White,,,Black / White,WPD105DDB,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BDDF7B936BB646,MOD-0D9987E2B28E41,Bosch WAN282X1EG 8kg / Silver,الأجهزة المنزلية,غسالات ملابس,Bosch,WAN282X1EG,8kg | Silver,,,Silver,WAN282X1EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5141646D51FB7D,MOD-4C9B8E2AA73D4E,Bosch WGA244Z1EG 9 kg load | Freestanding | Inverter | Grey | 9kg,الأجهزة المنزلية,غسالات ملابس,Bosch,WGA244Z1EG,9 kg load | Freestanding | Inverter | Grey,,,Grey,WGA244Z1EG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F8F3F40E5BF3E5,MOD-9ED65400E5C1D7,Bosch WGA244ZREG 9kg / Graphite / Gray,الأجهزة المنزلية,غسالات ملابس,Bosch,WGA244ZREG,9kg | Graphite / Gray,,,Graphite / Gray,WGA244ZREG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-6EC006DEA2593B,MOD-3933FB59D9084C,Bosch WGA254AXEG Front Load Washing Machine 10kg / Graphite,الأجهزة المنزلية,غسالات ملابس,Bosch,WGA254AXEG Front Load Washing Machine,10kg | Graphite,,,Graphite,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-3A8118FD61756C,MOD-540F8BBAFDEE28,Bosch WGB2440XEG 9 kg load | Freestanding | Silver | 9kg,الأجهزة المنزلية,غسالات ملابس,Bosch,WGB2440XEG,9 kg load | Freestanding | Silver,,,Silver,WGB2440XEG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-07D0B65CB1C0FC,MOD-540F8BBAFDEE28,Bosch WGB2440XEG 9kg / Silver,الأجهزة المنزلية,غسالات ملابس,Bosch,WGB2440XEG,9kg | Silver,,,Silver,WGB2440XEG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7936EA2D26BD62,MOD-764950C90893FD,Bosch WGK254ZREG 10kg / Grey,الأجهزة المنزلية,غسالات ملابس,Bosch,WGK254ZREG,10kg | Grey,,,Grey,WGK254ZREG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-1AA484AA3F13E2,MOD-02823D70F930AA,Bosch WGK254ZXEG 10 kg load | Freestanding | Inox | 10kg,الأجهزة المنزلية,غسالات ملابس,Bosch,WGK254ZXEG,10 kg load | Freestanding | Inox,,,Inox,WGK254ZXEG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-3266AD2CF6594F,MOD-46E2955F7861A0,Bosch WGK254ZXEG 10kg / Inox / Silver,الأجهزة المنزلية,غسالات ملابس,Bosch,WGK254ZXEG,10kg | Inox / Silver,,,Inox / Silver,WGK254ZXEG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-CA026888370F56,MOD-99F42CA3DDBBC6,Bosch WLZ2421SEG 8kg / Inox / Silver,الأجهزة المنزلية,غسالات ملابس,Bosch,WLZ2421SEG,8kg | Inox / Silver,,,Inox / Silver,WLZ2421SEG,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-70FBD489A5ED3A,MOD-AAA92E0FD9D2B1,Fresh 500002004 10kg / White,الأجهزة المنزلية,غسالات ملابس,Fresh,500002004,10kg | White,,,White,500002004,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-82134526AD04DF,MOD-1A9A655F4ECB06,Fresh F12SL-13518 7 kg load | Freestanding | Silver | 7kg,الأجهزة المنزلية,غسالات ملابس,Fresh,F12SL-13518,7 kg load | Freestanding | Silver,,,Silver,F12SL-13518,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7ECAB79436962A,MOD-286DF5F92EEED1,Fresh F12SL-13518 Top Load washing Machine 7kg / Silver,الأجهزة المنزلية,غسالات ملابس,Fresh,F12SL-13518 Top Load washing Machine,7kg | Silver,,,Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-829C8608F73B02,MOD-22FD51EEE4EF35,Fresh FTM-7S-500013520 7kg / Silver,الأجهزة المنزلية,غسالات ملابس,Fresh,FTM-7S-500013520,7kg | Silver,,,Silver,FTM-7S-500013520,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-545B96488943B2,MOD-235B4363E89449,Fresh FTM07F12B 7kg / Black,الأجهزة المنزلية,غسالات ملابس,Fresh,FTM07F12B,7kg | Black,,,Black,FTM07F12B,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-69119B4D1EAC26,MOD-931F3E28648ED8,Fresh FTM5S 5 kg load | Freestanding | Silver | 5kg,الأجهزة المنزلية,غسالات ملابس,Fresh,FTM5S,5 kg load | Freestanding | Silver,,,Silver,FTM5S,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DBD317A5CD5D79,MOD-931F3E28648ED8,Fresh FTM5S 5kg / Silver,الأجهزة المنزلية,غسالات ملابس,Fresh,FTM5S,5kg | Silver,,,Silver,FTM5S,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-899862D14C99E6,MOD-3C600A5A9F24AF,Fresh FWS1000NA 10 kg load | Freestanding | White | 10kg,الأجهزة المنزلية,غسالات ملابس,Fresh,FWS1000NA,10 kg load | Freestanding | White,,,White,FWS1000NA,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7D202BB8EE928E,MOD-51F936CC1431CC,Fresh FWS400ND 4 kg load | Freestanding | White | 4kg,الأجهزة المنزلية,غسالات ملابس,Fresh,FWS400ND,4 kg load | Freestanding | White,,,White,FWS400ND,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BA4FDB46269586,MOD-51F936CC1431CC,Fresh FWS400ND 4kg / White,الأجهزة المنزلية,غسالات ملابس,Fresh,FWS400ND,4kg | White,,,White,FWS400ND,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-1E28E8D4F30091,MOD-0942C9FA602C10,Fresh FWT14000ND 14 kg load | Freestanding | White | 14kg,الأجهزة المنزلية,غسالات ملابس,Fresh,FWT14000ND,14 kg load | Freestanding | White,,,White,FWT14000ND,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-2B6EF4A960011D,MOD-BC18992A196483,Fresh FWT14000ND Top Load Half Automatic Washing Machine 14kg / White,الأجهزة المنزلية,غسالات ملابس,Fresh,FWT14000ND Top Load Half Automatic Washing Machine,14kg | White,,,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-449F87FFBD078C,MOD-A0D52A0950D1E1,Fresh FWT8000NB 8 kg load | Freestanding | White | 8kg,الأجهزة المنزلية,غسالات ملابس,Fresh,FWT8000NB,8 kg load | Freestanding | White,,,White,FWT8000NB,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-922C8C6CAB2E30,MOD-ECF0038A7F8AF1,Fresh FWT8000NB Top Load Half Automatic Washing Machine 8kg / White,الأجهزة المنزلية,غسالات ملابس,Fresh,FWT8000NB Top Load Half Automatic Washing Machine,8kg | White,,,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-409DCA82FE191E,MOD-61E4669B8E8615,Fresh SWM 700 7 kg load | Freestanding | White | 7kg,الأجهزة المنزلية,غسالات ملابس,Fresh,SWM 700,7 kg load | Freestanding | White,,,White,SWM 700,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-6D850230F35CC6,MOD-61E4669B8E8615,Fresh SWM 700 7kg / White,الأجهزة المنزلية,غسالات ملابس,Fresh,SWM 700,7kg | White,,,White,SWM 700,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
